1.00000000,0.97056108,0.96340953,0.95983309,0.95841484,0.95745479
0.99389597,0.96514164,0.95510940,0.95122015,0.95083159,0.95131619
0.99352299,0.96249860,0.95167500,0.94681016,0.94669617,0.94727514
0.99312485,0.96076515,0.94944391,0.94406957,0.94267707,0.94288806
0.99343895,0.96108757,0.94844060,0.94241308,0.94014536,0.93882486
0.99370720,0.96180554,0.94915665,0.94280057,0.93990727,0.93783225
