0.00000000,0.00111704,0.00139329,0.00224308,0.00310181,0.00323653
0.00079006,0.00153030,0.00171806,0.00222008,0.00312582,0.00248253
0.00156723,0.00077009,0.00035639,0.00118474,0.00170219,0.00155385
0.00198242,0.00166593,0.00099470,0.00130632,0.00150581,0.00315747
0.00024734,0.00242744,0.00073073,0.00041280,0.00064308,0.00160596
0.00056820,0.00237216,0.00118969,0.00132412,0.00065879,0.00168799
